USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25820 14748 ?        Ss   12:23   0:01 /sbin/init
viudes      1571  0.0  0.0      0     0 ?        Z    12:23   0:00 [uwsm-app] <defunct>
viudes      1596  0.0  0.0 426868 45996 ?        S    12:23   0:00 Xwayland :1 -rootless -core -listenfd 71 -listenfd 72 -displayfd 113 -wm 110
root        1600  0.0  0.0 306864  7584 ?        Ssl  12:23   0:00 /usr/lib/power-profiles-daemon
viudes      1602  0.0  0.0 381104  7600 ?        Ssl  12:23   0:00 /usr/lib/at-spi-bus-launcher
viudes      1608  0.0  0.0   8452  3968 ?        S    12:23   0:00 /usr/bin/dbus-broker-launch --config-file=/usr/share/defaults/at-spi2/accessibility.conf --scope user
viudes      1609  0.0  0.0   4604  2736 ?        S    12:23   0:00 dbus-broker --log 10 --controller 9 --machine-id 8f94c9753c924ef49de47e6a9c615f24 --max-bytes 100000000000000 --max-fds 6400000 --max-matches 5000000000
viudes      1615  0.0  0.0 327908 12072 ?        Ssl  12:23   0:00 /usr/lib/gvfsd
root        1616  0.0  0.0      0     0 ?        S    12:23   0:00 [nvidia-drm/timeline-9]
viudes      1623  0.0  0.0 323292  7668 ?        Sl   12:23   0:00 /usr/lib/gvfsd-fuse /run/user/1000/gvfs -f
viudes      1631  0.0  0.0 168824  7328 ?        Ssl  12:23   0:00 /usr/lib/at-spi2-registryd --use-gnome-session
viudes      1698  0.0  0.0 477008 30648 ?        Ssl  12:23   0:00 /usr/bin/iwgtk -i
viudes      1701  0.0  0.2 1926588 135812 ?      Ssl  12:23   0:05 /usr/bin/walker --gapplication-service
viudes      1703  0.0  0.3 3483232 177948 ?      Ssl  12:23   0:01 elephant
viudes      1705  0.0  0.0  27132 20964 ?        Ss   12:23   0:00 /usr/bin/python3 /usr/bin/uwsm aux app-daemon
viudes      1715  0.0  0.0  68956 41272 ?        Ss   12:23   0:00 /usr/bin/python3 /usr/share/system-config-printer/applet.py
viudes      1728  0.0  0.0 695080 16792 ?        Ssl  12:23   0:00 /usr/lib/xdg-desktop-portal
viudes      1734  0.0  0.0 537192  7248 ?        Ssl  12:23   0:00 /usr/lib/xdg-document-portal
root        1741  0.0  0.0   2772  1964 ?        Ss   12:23   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
viudes      1744  0.0  0.0 524464 25244 ?        Ssl  12:23   0:00 /usr/lib/xdg-desktop-portal-gtk
viudes      1753  0.0  0.0 169532  9908 ?        Ssl  12:23   0:00 /usr/lib/xdg-desktop-portal-hyprland
viudes      1796  0.0  0.0  14004  4700 ?        S    12:23   0:00 socat -U - UNIX-CONNECT:/run/user/1000/hypr/521ece463c4a9d3d128670688a34756805a4328f_1777994623_316798593/.socket2.sock
viudes      1797  0.0  0.0   5300  2292 ?        S    12:23   0:00 /bin/bash /home/viudes/.local/share/omarchy/bin/omarchy-hyprland-monitor-watch
root        1863  0.0  0.0 317584 11336 ?        Ssl  12:23   0:00 /usr/lib/upowerd
viudes      1957  0.0  0.0   2888  1928 ?        S    12:23   0:00 wl-paste --watch echo clipboard-changed
root        2232  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-a]
root        2235  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-b]
root        2238  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-c]
viudes      2258  1.1  1.5 52021684 762776 ?     SLsl 12:24   1:37 /opt/brave-bin/brave --ozone-platform=wayland --ozone-platform-hint=wayland --enable-features=TouchpadOverscrollHistoryNavigation --load-extension=~/.local/share/omarchy/default/chromium/extensions/copy-url
viudes      2259  0.0  0.0      0     0 ?        Z    12:24   0:00 [uwsm-app] <defunct>
viudes      2260  0.0  0.0      0     0 ?        Z    12:24   0:00 [systemctl] <defunct>
viudes      2264  0.0  0.0 50355136 4152 ?       Sl   12:24   0:00 /opt/brave-bin/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/viudes/.config/BraveSoftware/Brave-Browser/Crash Reports --metrics-dir=/home/viudes/.config/BraveSoftware/Brave-Browser --url=https://cr.brave.com --annotation=lsb-release=Arch Linux --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=147.1.89.145 --initial-client-fd=5 --shared-client-connection
viudes      2266  0.0  0.0 50345900 3584 ?       Sl   12:24   0:00 /opt/brave-bin/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/viudes/.config/BraveSoftware/Brave-Browser/Crash Reports --url=https://cr.brave.com --annotation=lsb-release=Arch Linux --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=147.1.89.145 --initial-client-fd=4 --shared-client-connection
viudes      2272  0.0  0.1 50702900 69120 ?      S    12:24   0:00 /opt/brave-bin/brave --type=zygote --no-zygote-sandbox --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable
viudes      2273  0.0  0.1 50702888 70920 ?      S    12:24   0:00 /opt/brave-bin/brave --type=zygote --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable
viudes      2275  0.0  0.0 50702916 21692 ?      S    12:24   0:00 /opt/brave-bin/brave --type=zygote --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable
viudes      2301  0.9  0.8 55915828 435192 ?     Sl   12:24   1:18 /opt/brave-bin/brave --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,11594740671602738277,18169080754214540897,262144 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708988185955192
viudes      2307  0.2  0.3 50890896 148916 ?     Sl   12:24   0:23 /opt/brave-bin/brave --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16505430374508216346,13587900119557451696,524288 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708989122997041
root        2341  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-11]
viudes      2359  0.0  0.0 167532  7184 ?        Ssl  12:24   0:00 /usr/lib/gvfsd-metadata
root        2415  0.0  0.0      0     0 ?        S    12:24   0:00 [vidmem lazy free]
root        2416  0.0  0.0      0     0 ?        S    12:24   0:00 [UVM GPU1 BH]
root        2417  0.0  0.0      0     0 ?        S    12:24   0:00 [UVM GPU1 KC]
root        2427  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-12]
root        2430  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-13]
root        2433  0.0  0.0      0     0 ?        S    12:24   0:00 [nvidia-drm/timeline-14]
viudes      2563  0.0  0.1 50773628 76488 ?      Sl   12:24   0:00 /opt/brave-bin/brave --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15287065781518068992,14643636515567112514,524288 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708990060038890
viudes      2574  0.0  0.6 1461762460 307488 ?   Sl   12:24   0:07 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=66863915 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4708675041948779965,16043500323471448962,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708991934122588
viudes      2579  0.1  0.5 1461791304 253560 ?   Sl   12:24   0:10 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=66890947 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3363078031902747249,1109987085981218569,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708992871164437
viudes      2580  0.0  0.3 1459820968 148656 ?   Sl   12:24   0:06 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=66892138 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12864580206142630559,16701103495402839345,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708993808206286
viudes      2601  0.1  0.3 1461762604 175212 ?   Sl   12:24   0:14 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=66974303 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,18389683390012295579,15261416666578878915,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708995682289984
viudes      2770  0.1  0.6 1459835460 328512 ?   Sl   12:24   0:16 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=30 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=67641322 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6074279167456496652,5599694269643102272,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709014423126964
viudes      2795  0.0  0.3 1459788748 188208 ?   Sl   12:24   0:01 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=16 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=67712486 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2880848364296220217,5568087475653810995,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709001304541078
viudes      2808  0.0  0.5 1465758080 257212 ?   Sl   12:24   0:08 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=67827443 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7829135508272221945,12612498193340629951,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709026604671001
viudes      2837  1.3  1.1 1460007788 568704 ?   Sl   12:24   1:53 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=68153134 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12878061067439702103,5016153139660155585,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709027541712850
viudes      2871  0.0  0.4 1459798624 206720 ?   Sl   12:24   0:02 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=68384892 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3709623932855616129,14219776568288613813,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709028478754699
viudes      2985  0.5  0.7 1459979408 369428 ?   Sl   12:24   0:45 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=48 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=70382103 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16442856731712070705,8879518600409596471,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709031289880246
viudes      3236  0.0  0.6 1459800156 314440 ?   Sl   12:24   0:06 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=59 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=73043589 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14471851342930889047,17323975226465427749,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709041597340585
viudes      3264  0.1  0.5 1459821104 287412 ?   Sl   12:24   0:09 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=41 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=74964669 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17514723052721969882,2500615399515207041,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709024730587303
viudes      3275  0.0  0.1 50850792 98020 ?      Sl   12:24   0:00 /opt/brave-bin/brave --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15592242845026949797,1046863512971803607,524288 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709042534382434
viudes      3303  0.0  0.4 1459797476 214348 ?   Sl   12:24   0:01 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=34 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=76759073 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1971235043808117992,339351607490722686,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709018171294360
viudes      3400  0.0  0.4 1459789916 203040 ?   Sl   12:24   0:02 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=42 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=79002342 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1783866968518860704,9327310625359888857,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709025667629152
viudes      3410  0.1  0.6 1463759196 298704 ?   Sl   12:24   0:15 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=37 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=79470249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,8639088387885283789,15087324648602125143,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709020982419907
viudes      3420  0.1  0.5 1463751836 279340 ?   Sl   12:24   0:10 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=38 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=80003078 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17135324551306575759,12408640680973144523,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709021919461756
